CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
803218253,12/19/2016,13:20:00,1/27/2017,9:51:00,1/27/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,988494,223738,40.78079258,-73.98467709,"(40.780792583, -73.984677094)"
789724106,12/19/2016,13:00:00,1/19/2017,13:15:00,1/23/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,987126,202965,40.7237765,-73.98962559,"(40.723776501, -73.989625588)"
165684725,12/19/2016,20:00:00,12/24/2016,22:00:00,1/22/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,1000523,228662,40.79429369,-73.94123052,"(40.794293685, -73.941230517)"
904085680,12/19/2016,20:00:00,12/24/2016,22:00:00,1/22/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,1000523,228662,40.79429369,-73.94123052,"(40.794293685, -73.941230517)"
861468007,12/19/2016,12:00:00,12/20/2016,17:00:00,1/19/2017,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESIDENCE - APT. HOUSE,,,989352,211337,40.74675458,-73.98158841,"(40.746754576, -73.981588414)"
344472484,12/19/2016,13:00:00,12/19/2016,13:00:00,1/17/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,996504,219904,40.77026178,-73.95576135,"(40.770261784, -73.955761351)"
535553151,12/19/2016,8:00:00,,,1/13/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001876,246052,40.84202175,-73.93629841,"(40.842021747, -73.936298406)"
571861207,12/19/2016,1:00:00,,,1/13/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,,,,,982755,206652,40.73389676,-74.00539584,"(40.733896758, -74.005395837)"
799328306,12/19/2016,18:50:00,12/19/2016,18:55:00,1/10/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,FOOD SUPERMARKET,,,997624,230419,40.79912104,-73.95169693,"(40.799121035, -73.951696931)"
200928264,12/19/2016,16:55:00,12/19/2016,17:00:00,1/10/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,991699,226281,40.78777032,-73.97310157,"(40.787770322, -73.97310157)"
597920059,12/19/2016,0:30:00,,,1/10/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,HOTEL/MOTEL,,,,,,,
321681096,12/19/2016,10:40:00,,,1/9/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
743624173,12/19/2016,16:00:00,12/19/2016,16:30:00,1/8/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1006979,257258,40.87276719,-73.9178174,"(40.872767194, -73.9178174)"
997995644,12/19/2016,12:00:00,12/28/2016,12:00:00,1/6/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,983754,202591,40.72275041,-74.00179086,"(40.722750414, -74.001790858)"
448423687,12/19/2016,12:00:00,12/19/2016,12:30:00,1/5/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,983489,211462,40.74709911,-74.0027479,"(40.747099109, -74.0027479)"
217886375,12/19/2016,12:00:00,1/1/2017,13:00:00,1/5/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,994802,219593,40.76941037,-73.9619065,"(40.769410365, -73.961906498)"
876126105,12/19/2016,11:13:00,,,1/5/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
869394793,12/19/2016,10:38:00,,,1/5/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,HOSPITAL,,,,,,,
635190555,12/19/2016,10:34:00,,,1/5/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",ATTEMPTED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,,,,,
951174296,12/19/2016,8:58:00,,,1/5/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
351873122,12/19/2016,16:20:00,1/4/2017,15:45:00,1/4/2017,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CLOTHING/BOUTIQUE,,,991684,217124,40.76263677,-73.97316587,"(40.76263677, -73.973165867)"
622403411,12/19/2016,18:07:00,12/24/2016,14:00:00,1/3/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,996153,231533,40.80218077,-73.95700795,"(40.802180765, -73.957007947)"
501020221,12/20/2016,21:21:00,,,6/26/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,BANK,,,998954,233791,40.80837414,-73.94688582,"(40.808374136, -73.946885823)"
456077571,12/20/2016,0:01:00,5/13/2017,0:01:00,6/14/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,998735,226166,40.78744595,-73.94769337,"(40.787445948, -73.947693369)"
715307411,12/20/2016,12:58:00,12/27/2016,17:00:00,5/31/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,COMMERCIAL BUILDING,,,984705,212730,40.75057947,-73.99835927,"(40.750579471, -73.998359267)"
522971021,12/20/2016,13:00:00,5/4/2017,11:30:00,5/4/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,,,,997744,228061,40.79264878,-73.95126825,"(40.792648782, -73.951268251)"
793893841,12/20/2016,10:00:00,5/2/2017,12:30:00,5/3/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,PRIVATE/PAROCHIAL SCHOOL,,,985821,211959,40.74846314,-73.99433159,"(40.748463142, -73.994331589)"
831509913,12/20/2016,12:00:00,3/30/2017,12:00:00,3/30/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,984511,216901,40.76202781,-73.99905929,"(40.762027813, -73.999059288)"
451341925,12/20/2016,10:00:00,,,3/23/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,ATM,,,1006243,255488,40.86791095,-73.92048446,"(40.867910951, -73.920484455)"
522140532,12/20/2016,10:00:00,1/15/2017,11:00:00,3/22/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004299,250428,40.85402741,-73.92752823,"(40.854027406, -73.927528234)"
769225045,12/20/2016,10:18:00,2/28/2017,13:00:00,2/28/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000543,242270,40.83164381,-73.94112526,"(40.831643813, -73.941125256)"
109616009,12/20/2016,9:00:00,2/12/2017,18:00:00,2/27/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,,,985221,205984,40.73206334,-73.9964979,"(40.732063336, -73.996497897)"
647790952,12/20/2016,9:00:00,2/17/2017,9:30:00,2/17/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,994174,220104,40.77081366,-73.96417296,"(40.770813656, -73.964172955)"
366421357,12/20/2016,18:00:00,12/20/2016,18:30:00,2/14/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,990266,204895,40.7290723,-73.97829556,"(40.729072304, -73.978295562)"
218018021,12/20/2016,21:00:00,,,2/8/2017,361,OFF. AGNST PUB ORD SENSBLTY &,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,988211,218130,40.76540022,-73.98570226,"(40.765400219, -73.985702263)"
122827005,12/20/2016,11:00:00,2/3/2017,13:00:00,2/8/2017,109,GRAND LARCENY,409,"LARCENY,GRAND BY EXTORTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,COMMERCIAL BUILDING,,,997305,222854,40.77835762,-73.9528638,"(40.778357615, -73.952863804)"
317720653,12/20/2016,11:00:00,12/20/2016,13:00:00,2/7/2017,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,JEWELRY,,,991193,218032,40.7651294,-73.97493736,"(40.765129396, -73.974937363)"
984375137,12/20/2016,9:00:00,2/6/2017,17:00:00,2/6/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,OTHER,,,1007161,255925,40.86910805,-73.91716388,"(40.869108048, -73.917163878)"
215497002,12/20/2016,12:00:00,1/28/2017,12:00:00,1/29/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,OPPOSITE OF,RESIDENCE-HOUSE,,,984488,204891,40.72906337,-73.99914274,"(40.729063367, -73.999142738)"
125895162,12/20/2016,12:00:00,1/27/2017,1:45:00,1/27/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,994324,217473,40.76359207,-73.96363536,"(40.763592072, -73.963635356)"
716066144,12/20/2016,1:28:00,1/19/2017,16:45:00,1/25/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,996986,232141,40.8038484,-73.95399801,"(40.803848397, -73.953998008)"
957060850,12/20/2016,18:00:00,12/20/2016,20:00:00,1/23/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,FRONT OF,RESIDENCE - PUBLIC HOUSING,,CARVER,998031,228052,40.79262364,-73.95023178,"(40.792623637, -73.950231777)"
822185254,12/20/2016,12:00:00,1/23/2017,1:30:00,1/23/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,984392,212164,40.74902595,-73.99948896,"(40.749025954, -73.999488956)"
358798049,12/20/2016,18:00:00,1/9/2017,18:00:00,1/20/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,991502,212096,40.74883634,-73.97382828,"(40.74883634, -73.973828281)"
647418190,12/20/2016,12:00:00,12/22/2016,12:00:00,1/20/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,991699,226281,40.78777032,-73.97310157,"(40.787770322, -73.97310157)"
387679491,12/20/2016,17:11:00,1/7/2017,16:42:00,1/13/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.75043077,-73.98928218,"(40.750430768, -73.989282176)"
613181362,12/20/2016,15:00:00,12/20/2016,17:00:00,1/12/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,990884,228986,40.79519547,-73.97604203,"(40.795195469, -73.976042032)"
718529319,12/20/2016,9:00:00,12/23/2016,17:00:00,1/11/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESIDENCE - APT. HOUSE,,,985720,214562,40.75560774,-73.99469554,"(40.755607737, -73.994695538)"
666833034,12/20/2016,15:00:00,12/27/2016,15:22:00,1/10/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,989368,224462,40.78277931,-73.98152068,"(40.782779309, -73.981520679)"
601967003,12/20/2016,18:00:00,,,1/9/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,1000674,241559,40.82969208,-73.94065362,"(40.829692079, -73.940653616)"
151845683,12/20/2016,18:41:00,12/20/2016,18:42:00,1/6/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,,,,,
221035635,12/20/2016,12:20:00,1/5/2017,20:25:00,1/6/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,24,INSIDE,RESIDENCE - PUBLIC HOUSING,,DOUGLASS,994199,229871,40.79762144,-73.96406824,"(40.797621444, -73.964068235)"
195210966,12/20/2016,12:00:00,12/20/2016,12:30:00,1/6/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,987358,204898,40.72908204,-73.9887877,"(40.729082038, -73.988787701)"
324803807,12/20/2016,17:00:00,12/21/2016,14:00:00,1/5/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,997805,220740,40.77255449,-73.95106272,"(40.772554487, -73.95106272)"
742085096,12/20/2016,0:00:00,12/27/2016,14:00:00,1/5/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,DOCTOR/DENTIST OFFICE,,,989443,212058,40.74873349,-73.98125944,"(40.748733488, -73.981259439)"
860294924,12/20/2016,17:00:00,1/3/2017,10:00:00,1/4/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,FRONT OF,COMMERCIAL BUILDING,,,984469,202766,40.72323076,-73.99921136,"(40.723230758, -73.999211359)"
471470731,12/20/2016,15:30:00,,,1/4/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,,STREET,,,991798,228318,40.79336126,-73.97274177,"(40.793361257, -73.972741771)"
178326052,12/20/2016,12:40:00,,,1/3/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",ATTEMPTED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,TAFT,,,,,
632639737,12/20/2016,12:00:00,,,1/3/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,999124,244700,40.83831597,-73.94624755,"(40.838315965, -73.946247548)"
241686112,12/20/2016,6:48:00,12/20/2016,16:58:00,1/3/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,CLOTHING/BOUTIQUE,,,993380,217549,40.7638017,-73.96704299,"(40.763801697, -73.967042993)"
885709472,12/21/2016,13:04:00,12/21/2016,14:52:00,6/15/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DEPARTMENT STORE,,,993570,216847,40.76187469,-73.96635808,"(40.76187469, -73.966358084)"
205727273,12/21/2016,12:00:00,,,6/13/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,987741,213442,40.75253305,-73.98740139,"(40.752533054, -73.987401394)"
474582254,12/21/2016,2:35:00,5/20/2017,21:15:00,5/20/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,985000,208618,40.73929304,-73.99729501,"(40.739293039, -73.997295013)"
566941108,12/21/2016,15:51:00,,,5/15/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,999342,233575,40.80778062,-73.94548473,"(40.807780622, -73.945484727)"
256095803,12/21/2016,12:03:00,,,3/28/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,983944,208570,40.73916132,-74.00110567,"(40.739161316, -74.001105672)"
124038738,12/21/2016,14:00:00,3/23/2017,12:00:00,3/23/2017,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,986072,212412,40.74970647,-73.99342559,"(40.749706466, -73.993425589)"
939478130,12/21/2016,7:00:00,1/29/2017,23:59:00,3/22/2017,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,DEPARTMENT STORE,,,985689,208934,40.7401603,-73.99480863,"(40.740160295, -73.994808634)"
343601486,12/21/2016,15:00:00,,,3/7/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. TRANSIT POLICE,MANHATTAN,32,,TRANSIT - NYC SUBWAY,,,1002148,238669,40.82175699,-73.93533505,"(40.821756988, -73.935335054)"
581621149,12/21/2016,13:00:00,12/21/2016,14:00:00,2/28/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004796,255322,40.86745882,-73.92571668,"(40.867458818, -73.925716676)"
668456735,12/21/2016,9:30:00,2/24/2017,16:00:00,2/24/2017,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,STREET,,,989923,224005,40.78152463,-73.97951699,"(40.781524626, -73.979516994)"
485624076,12/21/2016,13:09:00,,,2/6/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,,,988750,211831,40.74811081,-73.98376069,"(40.748110809, -73.983760692)"
320573957,12/21/2016,0:01:00,2/1/2017,23:59:00,2/2/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,TWO BRIDGES URA (SITE 7),988225,198162,40.71059299,-73.98566352,"(40.71059299, -73.985663519)"
676200238,12/21/2016,15:26:00,12/21/2016,15:26:00,1/24/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,BANK,,,981309,197980,40.71009385,-74.01060963,"(40.710093847, -74.01060963)"
494747976,12/21/2016,16:28:00,12/21/2016,17:50:00,1/18/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,985294,217509,40.76369656,-73.99623271,"(40.76369656, -73.996232713)"
953422962,12/21/2016,8:00:00,1/16/2017,19:00:00,1/18/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,994357,228300,40.7933093,-73.96349994,"(40.793309296, -73.963499944)"
376597179,12/21/2016,18:00:00,12/22/2016,6:00:00,1/17/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,STREET,,,999214,234266,40.80967744,-73.94594556,"(40.809677443, -73.945945561)"
479568088,12/21/2016,7:22:00,,,1/17/2017,121,CRIMINAL MISCHIEF & RELATED OF,268,CRIMINAL MIS 2 & 3,COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,990886,213048,40.75144982,-73.97605055,"(40.751449824, -73.976050545)"
973348422,12/21/2016,0:00:00,12/22/2016,12:00:00,1/17/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,994984,230374,40.79900112,-73.96123222,"(40.799001123, -73.961232215)"
330779862,12/21/2016,21:29:00,12/21/2016,21:29:00,1/13/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,999342,233575,40.80778062,-73.94548473,"(40.807780622, -73.945484727)"
352253664,12/21/2016,17:30:00,12/28/2016,11:30:00,1/13/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998506,240391,40.82649002,-73.94849013,"(40.826490017, -73.948490126)"
